county,date,vaccines_started,vaccines_completed,vaccines_first_additional_dose
Lorain,2021-07-19,140,98,0
Lorain,2021-07-20,227,162,0
Lorain,2021-07-21,206,170,0
Lorain,2021-07-22,212,113,0
Lorain,2021-07-23,266,156,0
Lorain,2021-07-24,186,122,0
Lorain,2021-07-25,148,32,0
Lorain,2021-07-26,192,98,0
Lorain,2021-07-27,282,173,0
Lorain,2021-07-28,259,129,0
Lorain,2021-07-29,242,116,0
Lorain,2021-07-30,331,152,0
Lorain,2021-07-31,167,88,0
Lorain,2021-08-01,139,60,0
Lorain,2021-08-02,271,145,0
Lorain,2021-08-03,323,153,0
Lorain,2021-08-04,302,143,0
Lorain,2021-08-05,320,127,0
Lorain,2021-08-06,383,186,0
Lorain,2021-08-07,210,147,0
Lorain,2021-08-08,187,64,0
Lorain,2021-08-09,286,133,0
Lorain,2021-08-10,340,189,0
Lorain,2021-08-11,268,186,0
Lorain,2021-08-12,233,187,0
Lorain,2021-08-13,368,284,10
Lorain,2021-08-14,198,151,19
Lorain,2021-08-15,160,126,20
Lorain,2021-08-16,264,226,55
Lorain,2021-08-17,269,246,68
Lorain,2021-08-18,253,220,67
Lorain,2021-08-19,317,259,58
Lorain,2021-08-20,317,315,81
Lorain,2021-08-21,215,186,40
Lorain,2021-08-22,126,117,14
Lorain,2021-08-23,236,244,48
Lorain,2021-08-24,220,239,33
Lorain,2021-08-25,268,244,46
Lorain,2021-08-26,304,213,79
Lorain,2021-08-27,391,345,88
Lorain,2021-08-28,204,231,33
Lorain,2021-08-29,178,174,19
Lorain,2021-08-30,225,257,46
Lorain,2021-08-31,235,262,44
Lorain,2021-09-01,256,244,64
Lorain,2021-09-02,238,264,91
Lorain,2021-09-03,315,339,81
Lorain,2021-09-04,212,207,26
Lorain,2021-09-05,129,163,17
Lorain,2021-09-06,72,61,9
Lorain,2021-09-07,233,274,51
Lorain,2021-09-08,212,209,44
Lorain,2021-09-09,272,236,64
Lorain,2021-09-10,361,359,57
Lorain,2021-09-11,195,207,25
Lorain,2021-09-12,127,131,15
Lorain,2021-09-13,245,259,40
Lorain,2021-09-14,242,215,39
Lorain,2021-09-15,259,271,50
Lorain,2021-09-16,207,236,51
Lorain,2021-09-17,309,345,50
Lorain,2021-09-18,162,213,20
Lorain,2021-09-19,102,157,17
Lorain,2021-09-20,149,238,40
Lorain,2021-09-21,165,200,43
Lorain,2021-09-22,156,200,16
Lorain,2021-09-23,160,226,65
Lorain,2021-09-24,214,314,247
Lorain,2021-09-25,135,164,380
Lorain,2021-09-26,88,126,323
Lorain,2021-09-27,196,155,781
Lorain,2021-09-28,164,207,760
Lorain,2021-09-29,180,184,733
Lorain,2021-09-30,166,227,701
Lorain,2021-10-01,208,268,760
Lorain,2021-10-02,97,184,313
Lorain,2021-10-03,56,150,237
Lorain,2021-10-04,190,188,637
Lorain,2021-10-05,139,204,682
Lorain,2021-10-06,156,214,608
Lorain,2021-10-07,162,186,649
Lorain,2021-10-08,158,247,640
Lorain,2021-10-09,102,168,496
Lorain,2021-10-10,68,92,179
Lorain,2021-10-11,137,145,563
Lorain,2021-10-12,141,166,574
Lorain,2021-10-13,127,198,585
Lorain,2021-10-14,155,171,785
Lorain,2021-10-15,198,196,650
Lorain,2021-10-16,73,149,301
Lorain,2021-10-17,35,67,167
Lorain,2021-10-18,138,159,503
Lorain,2021-10-19,116,133,426
Lorain,2021-10-20,159,162,629
Lorain,2021-10-21,121,140,593
Lorain,2021-10-22,133,182,748
Lorain,2021-10-23,73,91,569
Lorain,2021-10-24,51,65,423
Lorain,2021-10-25,102,154,997
Lorain,2021-10-26,106,112,972
Lorain,2021-10-27,118,149,978
Lorain,2021-10-28,108,130,978
Lorain,2021-10-29,136,168,1082
Lorain,2021-10-30,72,111,651
Lorain,2021-10-31,38,48,541
Lorain,2021-11-01,120,124,985
Lorain,2021-11-02,122,115,976
Lorain,2021-11-03,178,141,1286
Lorain,2021-11-04,162,134,1225
Lorain,2021-11-05,175,155,1199
Lorain,2021-11-06,384,108,1101
Lorain,2021-11-07,156,51,509
Lorain,2021-11-08,479,145,1230
Lorain,2021-11-09,359,94,1101
Lorain,2021-11-10,331,124,1130
Lorain,2021-11-11,327,105,973
Lorain,2021-11-12,373,142,1157
Lorain,2021-11-13,414,95,751
Lorain,2021-11-14,216,52,340
Lorain,2021-11-15,387,109,1068
Lorain,2021-11-16,332,75,1452
Lorain,2021-11-17,330,94,1265
Lorain,2021-11-18,729,140,1145
Lorain,2021-11-19,345,136,1394
Lorain,2021-11-20,340,76,765
Lorain,2021-11-21,135,33,447
Lorain,2021-11-22,264,116,1194
Lorain,2021-11-23,315,137,1185
Lorain,2021-11-24,302,105,911
Lorain,2021-11-25,1,4,9
Lorain,2021-11-26,252,134,892
Lorain,2021-11-27,180,209,585
Lorain,2021-11-28,76,131,409
Lorain,2021-11-29,233,384,974
Lorain,2021-11-30,279,368,1085
Lorain,2021-12-01,312,386,1516
Lorain,2021-12-02,333,283,1435
Lorain,2021-12-03,212,381,1393
Lorain,2021-12-04,166,410,1206
Lorain,2021-12-05,94,182,392
Lorain,2021-12-06,192,363,1514
Lorain,2021-12-07,181,279,1140
Lorain,2021-12-08,212,248,1131
Lorain,2021-12-09,286,607,1270
Lorain,2021-12-10,189,265,1261
Lorain,2021-12-11,88,270,715
Lorain,2021-12-12,61,104,460
Lorain,2021-12-13,171,215,1141
Lorain,2021-12-14,163,200,1166
Lorain,2021-12-15,243,245,1407
Lorain,2021-12-16,359,182,1599
Lorain,2021-12-17,239,253,1377
Lorain,2021-12-18,165,192,739
Lorain,2021-12-19,68,81,478
Lorain,2021-12-20,234,159,1328
Lorain,2021-12-21,253,201,1322
Lorain,2021-12-22,232,178,1134
Lorain,2021-12-23,200,153,1052
Lorain,2021-12-24,37,44,278
Lorain,2021-12-25,1,0,0
Lorain,2021-12-26,74,95,402
Lorain,2021-12-27,257,196,1002
Lorain,2021-12-28,236,175,1070
Lorain,2021-12-29,243,188,1017
Lorain,2021-12-30,282,228,1147
Lorain,2021-12-31,121,98,453
Lorain,2022-01-01,10,15,51
Lorain,2022-01-02,93,77,298
Lorain,2022-01-03,240,179,941
Lorain,2022-01-04,214,154,882
Lorain,2022-01-05,260,215,1044
Lorain,2022-01-06,252,195,902
Lorain,2022-01-07,202,201,983
Lorain,2022-01-08,135,149,553
Lorain,2022-01-09,89,67,356
Lorain,2022-01-10,246,210,1073
Lorain,2022-01-11,204,147,764
Lorain,2022-01-12,234,163,772
Lorain,2022-01-13,165,143,728
Lorain,2022-01-14,284,155,1150
Lorain,2022-01-15,131,57,509
Lorain,2022-01-16,69,62,339
Lorain,2022-01-17,115,111,470
Lorain,2022-01-18,166,135,544
Lorain,2022-01-19,149,165,527
Lorain,2022-01-20,130,167,481
Lorain,2022-01-21,172,163,606
Lorain,2022-01-22,103,73,495
Lorain,2022-01-23,44,72,184
Lorain,2022-01-24,96,151,364
Lorain,2022-01-25,107,136,323
Lorain,2022-01-26,182,176,410
Lorain,2022-01-27,113,194,371
Lorain,2022-01-28,115,201,383
Lorain,2022-01-29,59,115,322
Lorain,2022-01-30,26,62,101
Lorain,2022-01-31,52,137,193
Lucas,2020-12-14,0,0,0
Lucas,2020-12-15,128,0,0
Lucas,2020-12-16,98,0,0
Lucas,2020-12-17,330,0,0
Lucas,2020-12-18,394,0,0
Lucas,2020-12-19,3,0,0
Lucas,2020-12-20,4,0,0
Lucas,2020-12-21,183,0,0
Lucas,2020-12-22,468,0,0
Lucas,2020-12-23,1443,0,0
Lucas,2020-12-24,287,0,0
Lucas,2020-12-25,46,0,0
Lucas,2020-12-26,223,0,0
Lucas,2020-12-27,350,0,0
Lucas,2020-12-28,844,0,0
Lucas,2020-12-29,1141,0,0
Lucas,2020-12-30,1711,0,0
Lucas,2020-12-31,458,3,0
Lucas,2021-01-01,64,7,0
Lucas,2021-01-02,252,2,0
Lucas,2021-01-03,391,1,0
Lucas,2021-01-04,889,17,0
Lucas,2021-01-05,1406,126,0
Lucas,2021-01-06,1073,109,0
Lucas,2021-01-07,1125,332,0
Lucas,2021-01-08,1119,380,0
Lucas,2021-01-09,296,9,0
Lucas,2021-01-10,47,5,0
Lucas,2021-01-11,730,174,0
Lucas,2021-01-12,791,209,0
Lucas,2021-01-13,1148,276,0
Lucas,2021-01-14,1596,31,0
Lucas,2021-01-15,1075,20,0
Lucas,2021-01-16,680,51,0
Lucas,2021-01-17,244,223,0
Lucas,2021-01-18,222,167,0
Lucas,2021-01-19,830,590,0
Lucas,2021-01-20,849,1299,0
Lucas,2021-01-21,2664,220,0
Lucas,2021-01-22,1541,64,0
Lucas,2021-01-23,2280,223,0
Lucas,2021-01-24,148,396,0
Lucas,2021-01-25,615,757,0
Lucas,2021-01-26,805,1239,0
Lucas,2021-01-27,1227,1514,0
Lucas,2021-01-28,1745,778,0
Lucas,2021-01-29,2231,336,0
Lucas,2021-01-30,1256,347,0
Lucas,2021-01-31,294,260,0
Lucas,2021-02-01,576,901,0
Lucas,2021-02-02,1560,1400,0
Lucas,2021-02-03,1917,1001,0
Lucas,2021-02-04,1518,1172,0
Lucas,2021-02-05,937,1038,0
Lucas,2021-02-06,503,735,0
Lucas,2021-02-07,193,216,0
Lucas,2021-02-08,467,563,0
Lucas,2021-02-09,1036,962,0
Lucas,2021-02-10,1313,1547,0
Lucas,2021-02-11,964,3029,0
Lucas,2021-02-12,4260,1828,0
Lucas,2021-02-13,4497,1681,0
Lucas,2021-02-14,171,40,0
Lucas,2021-02-15,211,355,0
Lucas,2021-02-16,391,262,0
Lucas,2021-02-17,3196,1013,0
Lucas,2021-02-18,1098,1657,0
Lucas,2021-02-19,1559,1843,0
Lucas,2021-02-20,116,1101,0
Lucas,2021-02-21,305,260,0
Lucas,2021-02-22,2646,734,0
Lucas,2021-02-23,322,1556,0
Lucas,2021-02-24,339,1539,0
Lucas,2021-02-25,3833,1010,0
Lucas,2021-02-26,1589,1192,0
Lucas,2021-02-27,1286,948,0
Lucas,2021-02-28,472,298,0
Lucas,2021-03-01,390,635,0
Lucas,2021-03-02,2229,883,0
Lucas,2021-03-03,921,1084,0
Lucas,2021-03-04,2167,1177,0
Lucas,2021-03-05,2308,4128,0
Lucas,2021-03-06,771,4102,0
Lucas,2021-03-07,70,115,0
Lucas,2021-03-08,1317,421,0
Lucas,2021-03-09,1666,1068,0
Lucas,2021-03-10,1768,4271,0
Lucas,2021-03-11,3728,2136,0
Lucas,2021-03-12,1711,1756,0
Lucas,2021-03-13,2589,1161,0
Lucas,2021-03-14,495,393,0
Lucas,2021-03-15,1444,2830,0
Lucas,2021-03-16,1914,675,0
Lucas,2021-03-17,4468,749,0
Lucas,2021-03-18,1949,3480,0
Lucas,2021-03-19,2544,1533,0
Lucas,2021-03-20,1368,620,0
Lucas,2021-03-21,583,243,0
Lucas,2021-03-22,1635,404,0
Lucas,2021-03-23,2221,2156,0
Lucas,2021-03-24,4882,740,0
Lucas,2021-03-25,4550,1105,0
Lucas,2021-03-26,2232,1387,0
Lucas,2021-03-27,1460,551,0
Lucas,2021-03-28,443,65,0
Lucas,2021-03-29,934,417,0
Lucas,2021-03-30,2931,912,0
Lucas,2021-03-31,5088,4297,0
Lucas,2021-04-01,4221,2479,0
Lucas,2021-04-02,1813,1478,0
Lucas,2021-04-03,640,1633,0
Lucas,2021-04-04,241,71,0
Lucas,2021-04-05,1104,1100,0
Lucas,2021-04-06,3136,3523,0
Lucas,2021-04-07,1689,4501,0
Lucas,2021-04-08,2094,3151,0
Lucas,2021-04-09,3134,4397,0
Lucas,2021-04-10,1319,2175,0
Lucas,2021-04-11,227,612,0
Lucas,2021-04-12,709,1137,0
Lucas,2021-04-13,1684,1869,0
Lucas,2021-04-14,940,4626,0
Lucas,2021-04-15,1833,1699,0
Lucas,2021-04-16,1891,1767,0
Lucas,2021-04-17,903,1536,0
Lucas,2021-04-18,268,587,0
Lucas,2021-04-19,487,1555,0
Lucas,2021-04-20,800,2808,0
Lucas,2021-04-21,842,1838,0
Lucas,2021-04-22,879,4456,0
Lucas,2021-04-23,833,3115,0
Lucas,2021-04-24,912,1124,0
Lucas,2021-04-25,149,284,0
Lucas,2021-04-26,512,1288,0
Lucas,2021-04-27,814,1948,0
Lucas,2021-04-28,639,1439,0
Lucas,2021-04-29,636,2581,0
Lucas,2021-04-30,1027,1537,0
Lucas,2021-05-01,535,1357,0
Lucas,2021-05-02,146,248,0
Lucas,2021-05-03,283,450,0
Lucas,2021-05-04,653,1460,0
Lucas,2021-05-05,748,1008,0
Lucas,2021-05-06,643,2288,0
Lucas,2021-05-07,714,1869,0
Lucas,2021-05-08,473,658,0
Lucas,2021-05-09,65,229,0
Lucas,2021-05-10,335,740,0
Lucas,2021-05-11,579,1305,0
Lucas,2021-05-12,437,1051,0
Lucas,2021-05-13,797,898,0
Lucas,2021-05-14,1310,1064,0
Lucas,2021-05-15,939,1239,0
Lucas,2021-05-16,347,188,0
Lucas,2021-05-17,878,539,0
Lucas,2021-05-18,1325,1112,0
Lucas,2021-05-19,1688,728,0
Lucas,2021-05-20,1367,866,0
Lucas,2021-05-21,1363,842,0
Lucas,2021-05-22,762,719,0
Lucas,2021-05-23,220,139,0
Lucas,2021-05-24,535,363,0
Lucas,2021-05-25,734,728,0
Lucas,2021-05-26,543,726,0
Lucas,2021-05-27,527,598,0
Lucas,2021-05-28,599,623,0
Lucas,2021-05-29,323,276,0
Lucas,2021-05-30,135,83,0
Lucas,2021-05-31,81,71,0
Lucas,2021-06-01,474,546,0
Lucas,2021-06-02,458,508,0
Lucas,2021-06-03,426,687,0
Lucas,2021-06-04,445,1082,0
Lucas,2021-06-05,297,748,0
Lucas,2021-06-06,105,241,0
Lucas,2021-06-07,267,654,0
Lucas,2021-06-08,414,1055,0
Lucas,2021-06-09,301,1360,0
Lucas,2021-06-10,372,1009,0
Lucas,2021-06-11,375,1267,0
Lucas,2021-06-12,247,747,0
Lucas,2021-06-13,68,197,0
Lucas,2021-06-14,298,631,0
Lucas,2021-06-15,305,747,0
Lucas,2021-06-16,315,647,0
Lucas,2021-06-17,296,642,0
Lucas,2021-06-18,294,590,0
Lucas,2021-06-19,203,368,0
Lucas,2021-06-20,48,114,0
Lucas,2021-06-21,273,332,0
Lucas,2021-06-22,265,503,0
Lucas,2021-06-23,249,428,0
Lucas,2021-06-24,269,501,0
Lucas,2021-06-25,261,443,0
Lucas,2021-06-26,174,290,0
Lucas,2021-06-27,73,134,0
Lucas,2021-06-28,213,268,0
Lucas,2021-06-29,191,377,0
Lucas,2021-06-30,212,287,0
Lucas,2021-07-01,273,306,0
Lucas,2021-07-02,203,360,0
Lucas,2021-07-03,102,171,0
Lucas,2021-07-04,18,31,0
Lucas,2021-07-05,137,187,0
Lucas,2021-07-06,213,322,0
Lucas,2021-07-07,207,320,0
Lucas,2021-07-08,194,276,0
Lucas,2021-07-09,230,316,0
Lucas,2021-07-10,152,155,0
Lucas,2021-07-11,71,78,0
Lucas,2021-07-12,220,235,0
Lucas,2021-07-13,198,237,0
Lucas,2021-07-14,247,222,0
Lucas,2021-07-15,203,213,0
Lucas,2021-07-16,280,260,0
Lucas,2021-07-17,198,164,0
Lucas,2021-07-18,112,87,0
Lucas,2021-07-19,306,195,0
Lucas,2021-07-20,263,241,0
Lucas,2021-07-21,305,230,0
Lucas,2021-07-22,336,239,0
Lucas,2021-07-23,346,222,0
Lucas,2021-07-24,228,138,0
Lucas,2021-07-25,144,62,0
Lucas,2021-07-26,344,149,0
Lucas,2021-07-27,321,186,0
Lucas,2021-07-28,413,209,0
Lucas,2021-07-29,361,209,0
Lucas,2021-07-30,426,224,0
Lucas,2021-07-31,221,136,0
Lucas,2021-08-01,150,84,0
Lucas,2021-08-02,410,195,0
Lucas,2021-08-03,403,187,0
Lucas,2021-08-04,314,217,0
Lucas,2021-08-05,332,160,0
Lucas,2021-08-06,399,234,0
Lucas,2021-08-07,409,210,0
Lucas,2021-08-08,136,73,0
Lucas,2021-08-09,441,292,0
Lucas,2021-08-10,360,218,0
Lucas,2021-08-11,398,287,0
Lucas,2021-08-12,377,241,0
Lucas,2021-08-13,385,281,9
Lucas,2021-08-14,320,186,35
Lucas,2021-08-15,156,111,30
Lucas,2021-08-16,350,293,66
Lucas,2021-08-17,375,265,103
Lucas,2021-08-18,305,280,101
Lucas,2021-08-19,417,325,64
Lucas,2021-08-20,452,390,104
Lucas,2021-08-21,310,232,33
Lucas,2021-08-22,113,112,20
Lucas,2021-08-23,368,379,58
Lucas,2021-08-24,352,304,57
Lucas,2021-08-25,336,260,65
Lucas,2021-08-26,315,326,60
Lucas,2021-08-27,398,406,59
Lucas,2021-08-28,238,317,28
Lucas,2021-08-29,126,158,23
Lucas,2021-08-30,346,339,63
Lucas,2021-08-31,254,315,61
Lucas,2021-09-01,313,292,70
Lucas,2021-09-02,322,314,68
Lucas,2021-09-03,359,359,58
Lucas,2021-09-04,170,172,18
Lucas,2021-09-05,84,130,17
Lucas,2021-09-06,92,119,12
Lucas,2021-09-07,300,429,64
Lucas,2021-09-08,274,278,35
Lucas,2021-09-09,412,362,72
Lucas,2021-09-10,402,385,59
Lucas,2021-09-11,209,222,30
Lucas,2021-09-12,153,124,11
Lucas,2021-09-13,308,318,53
Lucas,2021-09-14,262,284,40
Lucas,2021-09-15,252,300,28
Lucas,2021-09-16,253,285,38
Lucas,2021-09-17,295,387,55
Lucas,2021-09-18,138,210,38
Lucas,2021-09-19,72,136,16
Lucas,2021-09-20,263,307,80
Lucas,2021-09-21,206,229,54
Lucas,2021-09-22,270,244,45
Lucas,2021-09-23,212,286,91
Lucas,2021-09-24,274,392,393
Lucas,2021-09-25,142,150,542
Lucas,2021-09-26,87,91,344
Lucas,2021-09-27,243,206,1022
Lucas,2021-09-28,232,219,1009
Lucas,2021-09-29,237,233,1231
Lucas,2021-09-30,198,270,1323
Lucas,2021-10-01,236,337,842
Lucas,2021-10-02,95,149,688
Lucas,2021-10-03,54,96,187
Lucas,2021-10-04,228,235,646
Lucas,2021-10-05,222,223,844
Lucas,2021-10-06,212,267,1097
Lucas,2021-10-07,206,299,975
Lucas,2021-10-08,229,274,886
Lucas,2021-10-09,81,138,463
Lucas,2021-10-10,71,91,142
Lucas,2021-10-11,183,191,551
Lucas,2021-10-12,191,224,720
Lucas,2021-10-13,217,197,868
Lucas,2021-10-14,183,165,686
Lucas,2021-10-15,222,235,588
Lucas,2021-10-16,81,122,359
Lucas,2021-10-17,62,63,117
Lucas,2021-10-18,170,180,434
Lucas,2021-10-19,216,190,567
Lucas,2021-10-20,160,188,632
Lucas,2021-10-21,197,182,758
Lucas,2021-10-22,223,202,944
Lucas,2021-10-23,100,100,737
Lucas,2021-10-24,77,70,452
Lucas,2021-10-25,264,199,1196
Lucas,2021-10-26,217,222,1633
Lucas,2021-10-27,192,179,2097
Lucas,2021-10-28,185,198,1927
Lucas,2021-10-29,218,193,1532
Lucas,2021-10-30,177,110,1034
Lucas,2021-10-31,55,54,317
Lucas,2021-11-01,155,154,1328
Lucas,2021-11-02,173,171,1269
Lucas,2021-11-03,236,183,1721
Lucas,2021-11-04,248,175,1784
Lucas,2021-11-05,310,200,1522
Lucas,2021-11-06,180,96,1005
Lucas,2021-11-07,105,56,322
Lucas,2021-11-08,1002,132,964
Lucas,2021-11-09,656,162,1345
Lucas,2021-11-10,731,146,1086
Lucas,2021-11-11,551,145,1372
Lucas,2021-11-12,451,222,1857
Lucas,2021-11-13,725,72,485
Lucas,2021-11-14,135,62,372
Lucas,2021-11-15,349,225,1257
Lucas,2021-11-16,343,150,1436
Lucas,2021-11-17,503,163,1305
Lucas,2021-11-18,524,158,1639
Lucas,2021-11-19,480,190,1682
Lucas,2021-11-20,383,70,873
Lucas,2021-11-21,106,53,434
Lucas,2021-11-22,562,162,1479
Lucas,2021-11-23,548,175,1503
Lucas,2021-11-24,390,155,1361
Lucas,2021-11-25,5,6,18
Lucas,2021-11-26,191,190,775
Lucas,2021-11-27,120,128,506
Lucas,2021-11-28,71,107,322
Lucas,2021-11-29,305,956,1214
Lucas,2021-11-30,433,644,1520
Lucas,2021-12-01,454,677,1532
Lucas,2021-12-02,412,499,1668
Lucas,2021-12-03,450,368,1761
Lucas,2021-12-04,116,658,650
Lucas,2021-12-05,87,121,441
Lucas,2021-12-06,321,290,1396
Lucas,2021-12-07,323,239,1363
Lucas,2021-12-08,344,413,1297
Lucas,2021-12-09,319,439,2055
Lucas,2021-12-10,274,310,1625
Lucas,2021-12-11,198,353,1213
Lucas,2021-12-12,75,73,437
Lucas,2021-12-13,214,327,1273
Lucas,2021-12-14,247,421,1446
Lucas,2021-12-15,254,322,1291
Lucas,2021-12-16,248,177,1436
Lucas,2021-12-17,338,249,1668
Lucas,2021-12-18,439,155,765
Lucas,2021-12-19,98,68,402
Lucas,2021-12-20,350,257,1498
Lucas,2021-12-21,354,237,1507
Lucas,2021-12-22,377,284,1528
Lucas,2021-12-23,280,203,1209
Lucas,2021-12-24,33,39,199
Lucas,2021-12-25,0,0,0
Lucas,2021-12-26,61,101,299
Lucas,2021-12-27,275,262,955
Lucas,2021-12-28,422,291,1222
Lucas,2021-12-29,329,299,1201
Lucas,2021-12-30,332,213,1117
Lucas,2021-12-31,109,75,336
Lucas,2022-01-01,17,5,54
Lucas,2022-01-02,83,98,305
Lucas,2022-01-03,342,242,925
Lucas,2022-01-04,300,223,1053
Lucas,2022-01-05,389,264,1116
Lucas,2022-01-06,272,212,1044
Lucas,2022-01-07,268,241,1144
Lucas,2022-01-08,254,134,838
Lucas,2022-01-09,100,84,277
Lucas,2022-01-10,243,201,789
Lucas,2022-01-11,233,204,690
Lucas,2022-01-12,265,225,776
Lucas,2022-01-13,254,184,776
Lucas,2022-01-14,299,182,935
Lucas,2022-01-15,152,73,578
Lucas,2022-01-16,71,53,247
Lucas,2022-01-17,193,154,472
Lucas,2022-01-18,163,218,433
Lucas,2022-01-19,224,211,449
Lucas,2022-01-20,142,168,401
Lucas,2022-01-21,195,168,543
Lucas,2022-01-22,91,68,396
Lucas,2022-01-23,35,41,118
Lucas,2022-01-24,107,157,246
Lucas,2022-01-25,117,150,252
Lucas,2022-01-26,107,218,199
Lucas,2022-01-27,125,162,286
Lucas,2022-01-28,130,192,406
Lucas,2022-01-29,83,173,253
Lucas,2022-01-30,25,62,73
Lucas,2022-01-31,47,72,94
Madison,2020-12-14,1,0,0
Madison,2020-12-15,0,0,0
Madison,2020-12-16,1,0,0
Madison,2020-12-17,5,0,0
Madison,2020-12-18,3,0,0
Madison,2020-12-19,0,0,0
Madison,2020-12-20,0,0,0
Madison,2020-12-21,9,0,0
Madison,2020-12-22,12,0,0
Madison,2020-12-23,63,0,0
Madison,2020-12-24,70,0,0
Madison,2020-12-25,0,0,0
Madison,2020-12-26,9,0,0
Madison,2020-12-27,3,0,0
Madison,2020-12-28,52,0,0
Madison,2020-12-29,73,0,0
Madison,2020-12-30,57,0,0
Madison,2020-12-31,72,1,0
Madison,2021-01-01,9,1,0
Madison,2021-01-02,20,1,0
Madison,2021-01-03,2,0,0
Madison,2021-01-04,63,0,0
Madison,2021-01-05,75,1,0
Madison,2021-01-06,187,3,0
Madison,2021-01-07,50,5,0
Madison,2021-01-08,95,5,0
Madison,2021-01-09,13,0,0
Madison,2021-01-10,5,0,0
Madison,2021-01-11,63,27,0
Madison,2021-01-12,61,5,0
Madison,2021-01-13,49,4,0
Madison,2021-01-14,151,45,0
Madison,2021-01-15,52,1,0
Madison,2021-01-16,50,4,0
Madison,2021-01-17,9,0,0
Madison,2021-01-18,10,7,0
Madison,2021-01-19,244,13,0
Madison,2021-01-20,32,35,0
Madison,2021-01-21,407,57,0
Madison,2021-01-22,80,13,0
Madison,2021-01-23,49,5,0
Madison,2021-01-24,13,1,0
Madison,2021-01-25,171,28,0
Madison,2021-01-26,363,49,0
Madison,2021-01-27,71,137,0
Madison,2021-01-28,195,52,0
Madison,2021-01-29,92,39,0
Madison,2021-01-30,33,16,0
Madison,2021-01-31,14,2,0
Madison,2021-02-01,60,71,0
Madison,2021-02-02,73,48,0
Madison,2021-02-03,91,127,0
Madison,2021-02-04,132,64,0
Madison,2021-02-05,100,84,0
Madison,2021-02-06,489,52,0
Madison,2021-02-07,31,10,0
Madison,2021-02-08,39,45,0
Madison,2021-02-09,453,71,0
Madison,2021-02-10,65,96,0
Madison,2021-02-11,93,423,0
Madison,2021-02-12,72,61,0
Madison,2021-02-13,22,30,0
Madison,2021-02-14,10,0,0
Madison,2021-02-15,37,120,0
Madison,2021-02-16,19,25,0
Madison,2021-02-17,74,417,0
Madison,2021-02-18,8,82,0
Madison,2021-02-19,44,100,0
Madison,2021-02-20,19,33,0
Madison,2021-02-21,4,15,0
Madison,2021-02-22,9,69,0
Madison,2021-02-23,34,91,0
Madison,2021-02-24,65,85,0
Madison,2021-02-25,420,344,0
Madison,2021-02-26,297,109,0
Madison,2021-02-27,14,62,0
Madison,2021-02-28,7,24,0
Madison,2021-03-01,69,64,0
Madison,2021-03-02,99,53,0
Madison,2021-03-03,80,50,0
Madison,2021-03-04,437,470,0
Madison,2021-03-05,165,136,0
Madison,2021-03-06,323,481,0
Madison,2021-03-07,15,27,0
Madison,2021-03-08,187,143,0
Madison,2021-03-09,435,395,0
Madison,2021-03-10,240,185,0
Madison,2021-03-11,228,150,0
Madison,2021-03-12,488,431,0
Madison,2021-03-13,189,160,0
Madison,2021-03-14,14,10,0
Madison,2021-03-15,67,28,0
Madison,2021-03-16,129,57,0
Madison,2021-03-17,702,119,0
Madison,2021-03-18,222,107,0
Madison,2021-03-19,191,320,0
Madison,2021-03-20,420,45,0
Madison,2021-03-21,51,7,0
Madison,2021-03-22,88,55,0
Madison,2021-03-23,390,284,0
Madison,2021-03-24,286,104,0
Madison,2021-03-25,264,100,0
Madison,2021-03-26,101,169,0
Madison,2021-03-27,224,404,0
Madison,2021-03-28,10,7,0
Madison,2021-03-29,60,81,0
Madison,2021-03-30,433,178,0
Madison,2021-03-31,251,132,0
Madison,2021-04-01,610,207,0
Madison,2021-04-02,189,140,0
Madison,2021-04-03,81,51,0
Madison,2021-04-04,14,9,0
Madison,2021-04-05,57,127,0
Madison,2021-04-06,225,372,0
Madison,2021-04-07,203,512,0
Madison,2021-04-08,177,177,0
Madison,2021-04-09,133,186,0
Madison,2021-04-10,107,114,0
Madison,2021-04-11,34,56,0
Madison,2021-04-12,85,115,0
Madison,2021-04-13,197,517,0
Madison,2021-04-14,66,196,0
Madison,2021-04-15,126,269,0
Madison,2021-04-16,82,79,0
Madison,2021-04-17,134,194,0
Madison,2021-04-18,20,23,0
Madison,2021-04-19,63,74,0
Madison,2021-04-20,42,131,0
Madison,2021-04-21,44,128,0
Madison,2021-04-22,119,526,0
Madison,2021-04-23,136,247,0
Madison,2021-04-24,25,52,0
Madison,2021-04-25,15,12,0
Madison,2021-04-26,38,109,0
Madison,2021-04-27,84,325,0
Madison,2021-04-28,46,214,0
Madison,2021-04-29,61,408,0
Madison,2021-04-30,97,88,0
Madison,2021-05-01,40,60,0
Madison,2021-05-02,16,13,0
Madison,2021-05-03,50,48,0
Madison,2021-05-04,71,69,0
Madison,2021-05-05,49,85,0
Madison,2021-05-06,117,286,0
Madison,2021-05-07,64,107,0
Madison,2021-05-08,27,47,0
Madison,2021-05-09,15,15,0
Madison,2021-05-10,24,69,0
Madison,2021-05-11,22,69,0
Madison,2021-05-12,63,99,0
Madison,2021-05-13,144,225,0
Madison,2021-05-14,87,101,0
Madison,2021-05-15,63,36,0
Madison,2021-05-16,36,21,0
Madison,2021-05-17,92,66,0
Madison,2021-05-18,81,34,0
Madison,2021-05-19,109,59,0
Madison,2021-05-20,166,135,0
Madison,2021-05-21,117,102,0
Madison,2021-05-22,46,35,0
