X,Y,FID,NAME,CLASS,ST,STFIPS,PLACEFIPS,CAPITAL,POP_CLASS,POPULATION
-78.74963417,42.90821171,2079,Cheektowaga,Census Designated Place,NY,36,3615000, ,7,75129
-73.70773398,42.77327128,2080,Cohoes,city,NY,36,3616749, ,6,17690
-73.28341663,40.8442489,2081,Commack,Census Designated Place,NY,36,3617530, ,6,36587
-73.3946965,40.67488165,2082,Copiague,Census Designated Place,NY,36,3618146, ,6,22830
-73.00587659,40.88124371,2083,Coram,Census Designated Place,NY,36,3618157, ,6,39959
-77.05613044,42.14696697,2084,Corning,city,NY,36,3618256, ,6,10925
-76.17840351,42.60039829,2085,Cortland,city,NY,36,3618388, ,6,19205
-73.32187684,40.762313,2086,Deer Park,Census Designated Place,NY,36,3619972, ,6,28039
-78.70437855,42.91175565,2087,Depew,village,NY,36,3620313, ,6,15089
-73.33704473,40.80354515,2088,Dix Hills,Census Designated Place,NY,36,3620687, ,6,27404
-73.86474883,41.01230342,2089,Dobbs Ferry,village,NY,36,3620698, ,6,11397
-79.33223982,42.48028917,2090,Dunkirk,city,NY,36,3621105, ,6,12121
-73.80795871,40.95781299,2091,Eastchester,Census Designated Place,NY,36,3621809, ,6,20458
-73.18581631,40.7279344,2092,East Islip,Census Designated Place,NY,36,3622315, ,6,14827
-73.43594653,40.67533225,2093,East Massapequa,Census Designated Place,NY,36,3622480, ,6,19518
-73.56041845,40.71972552,2094,East Meadow,Census Designated Place,NY,36,3622502, ,6,39291
-73.32327463,40.87916133,2095,East Northport,Census Designated Place,NY,36,3622612, ,6,20587
-72.979791,40.77253516,2096,East Patchogue,Census Designated Place,NY,36,3622733, ,6,22957
-78.80643927,42.96649789,2097,Eggertsville,Census Designated Place,NY,36,3623701, ,6,14976
-76.80970576,42.09380349,2098,Elmira,city,NY,36,3624229, ,6,27893
-73.70778053,40.70327294,2099,Elmont,Census Designated Place,NY,36,3624273, ,6,34204
-73.33887291,40.84620998,2100,Elwood,Census Designated Place,NY,36,3624405, ,6,11266
-76.06393841,42.09795381,2101,Endicott,village,NY,36,3624515, ,6,12957
-76.02185404,42.11843946,2102,Endwell,Census Designated Place,NY,36,3624526, ,6,11192
-76.24854622,43.04139212,2103,Fairmount,Census Designated Place,NY,36,3625043, ,6,10158
-73.04014187,40.83885855,2104,Farmingville,Census Designated Place,NY,36,3625417, ,6,15626
-73.70291428,40.72254969,2105,Floral Park,village,NY,36,3626264, ,6,16214
-75.78470316,44.04495233,2106,Fort Drum,Census Designated Place,NY,36,3626759, ,6,13828
-73.29913886,40.90582804,2107,Fort Salonga,Census Designated Place,NY,36,3626946, ,5,9979
-73.67748186,40.70018544,2108,Franklin Square,Census Designated Place,NY,36,3627309, ,6,29922
-79.33197567,42.44067653,2109,Fredonia,village,NY,36,3627419, ,6,11092
-73.58526838,40.65243494,2110,Freeport,village,NY,36,3627485, ,6,43755
-76.41610553,43.31675588,2111,Fulton,city,NY,36,3627815, ,6,11675
-73.64470755,40.72662482,2112,Garden City,village,NY,36,3628178, ,6,23311
-76.98267088,42.86444639,2113,Geneva,city,NY,36,3628640, ,6,13384
-73.62823178,40.86946877,2114,Glen Cove,city,NY,36,3629113, ,6,27327
-73.64586495,43.31084213,2115,Glens Falls,city,NY,36,3629333, ,6,14903
-74.34684514,43.05065008,2116,Gloversville,city,NY,36,3629443, ,6,15623
-73.73364646,40.80293828,2117,Great Neck,village,NY,36,3630169, ,6,10194
-77.70262997,43.20953123,2118,Greece,Census Designated Place,NY,36,3630279, ,6,14770
-73.363908,40.86829925,2119,Greenlawn,Census Designated Place,NY,36,3630543, ,6,13978
-72.5307702,40.8798906,2120,Hampton Bays,Census Designated Place,NY,36,3631896, ,6,13932
-73.71246332,40.96985514,2121,Harrison,village,NY,36,3632402, ,6,28466
-73.21186741,40.82165531,2122,Hauppauge,Census Designated Place,NY,36,3632732, ,6,21003
-73.96750772,41.19224648,2123,Haverstraw,village,NY,36,3632754, ,6,12804
-73.61928874,40.70431237,2124,Hempstead,village,NY,36,3633139, ,7,56059
-73.52448719,40.76369426,2125,Hicksville,Census Designated Place,NY,36,3634374, ,6,42454
-73.07070286,40.79440182,2126,Holbrook,Census Designated Place,NY,36,3635056, ,6,27349
-73.04467254,40.812368,2127,Holtsville,Census Designated Place,NY,36,3635254, ,6,20072
-73.42913514,40.87203668,2128,Huntington,Census Designated Place,NY,36,3636233, ,6,18196
-73.40497957,40.84461837,2129,Huntington Station,Census Designated Place,NY,36,3637044, ,6,33813
-77.58991982,43.21817433,2130,Irondequoit,Census Designated Place,NY,36,3637737, ,7,51605
-73.21588122,40.73630112,2131,Islip,Census Designated Place,NY,36,3637869, ,6,18793
-76.50318573,42.44413503,2132,Ithaca,city,NY,36,3638077, ,6,32300
-79.23666562,42.09748691,2133,Jamestown,city,NY,36,3638264, ,6,29559
-73.80066776,41.31795871,2134,Jefferson Valley-Yorktown,Census Designated Place,NY,36,3638500, ,6,14403
-73.54161791,40.78745126,2135,Jericho,Census Designated Place,NY,36,3638539, ,6,13818
-75.96250604,42.12320188,2136,Johnson City,village,NY,36,3638748, ,6,15203
-78.87128251,42.9646309,2137,Kenmore,village,NY,36,3639232, ,6,15053
-73.24692836,40.88785873,2138,Kings Park,Census Designated Place,NY,36,3639672, ,6,17154
-73.99679542,41.92950721,2139,Kingston,city,NY,36,3639727, ,6,24224
-74.16672638,41.33982849,2140,Kiryas Joel,village,NY,36,3639853, ,6,23563
-78.81271425,42.81836389,2141,Lackawanna,city,NY,36,3640189, ,6,17883
-73.11678019,40.85861838,2142,Lake Grove,village,NY,36,3640530, ,6,11527
-73.11122689,40.83078662,2143,Lake Ronkonkoma,Census Designated Place,NY,36,3640838, ,6,20282
-78.67013177,42.90068631,2144,Lancaster,village,NY,36,3641135, ,6,10178
-73.51247024,40.72413012,2145,Levittown,Census Designated Place,NY,36,3642081, ,7,52337
-73.37126236,40.68630885,2146,Lindenhurst,village,NY,36,3642554, ,6,27102
-78.69561753,43.16984886,2147,Lockport,city,NY,36,3643082, ,6,20812
-73.66494876,40.58802249,2148,Long Beach,city,NY,36,3643335, ,6,33192
-73.67420398,40.65787813,2149,Lynbrook,village,NY,36,3643874, ,6,19753
-73.74039299,40.94725653,2150,Mamaroneck,village,NY,36,3644831, ,6,19852
-72.79149474,40.85748375,2151,Manorville,Census Designated Place,NY,36,3645139, ,6,14244
-73.47048263,40.66962545,2152,Massapequa,Census Designated Place,NY,36,3645986, ,6,21910
-73.44952452,40.6824483,2153,Massapequa Park,village,NY,36,3645997, ,6,17243
-74.89230422,44.92915662,2154,Massena,village,NY,36,3646019, ,6,11017
-72.84821435,40.80981879,2155,Mastic,Census Designated Place,NY,36,3646074, ,6,15570
-72.84325142,40.76701553,2156,Mastic Beach,Census Designated Place,NY,36,3646085, ,6,15121
-72.9859184,40.82198093,2157,Medford,Census Designated Place,NY,36,3646404, ,6,24656
-73.40877088,40.78233667,2158,Melville,Census Designated Place,NY,36,3646514, ,6,19455
-73.55408705,40.65691673,2159,Merrick,Census Designated Place,NY,36,3646668, ,6,22353
-72.94536756,40.88573,2160,Middle Island,Census Designated Place,NY,36,3646976, ,6,10506
-74.422809,41.44579518,2161,Middletown,city,NY,36,3647042, ,6,29043
-73.00642123,40.95830175,2162,Miller Place,Census Designated Place,NY,36,3647306, ,6,12504
-73.63916974,40.74697371,2163,Mineola,village,NY,36,3647636, ,6,19417
-74.0755645,41.11522068,2164,Monsey,Census Designated Place,NY,36,3648010, ,6,22453
-73.7303905,41.20231797,2165,Mount Kisco,village,NY,36,3648890, ,6,11431
-73.01615526,40.93437476,2166,Mount Sinai,Census Designated Place,NY,36,3649066, ,6,12048
-73.8290099,40.91356309,2167,Mount Vernon,city,NY,36,3649121, ,7,69600
-74.01558154,41.0957512,2168,Nanuet,Census Designated Place,NY,36,3649407, ,6,18416
-73.15218587,40.84669491,2169,Nesconset,Census Designated Place,NY,36,3649825, ,6,13403
-74.02047357,41.5036959,2170,Newburgh,city,NY,36,3650034, ,6,30275
-73.56490219,40.76004324,2171,New Cassel,Census Designated Place,NY,36,3650067, ,6,14459
-73.9909137,41.15430697,2172,New City,Census Designated Place,NY,36,3650100, ,6,34123
-73.78459657,40.9332391,2173,New Rochelle,city,NY,36,3650617, ,7,79693
-74.01013178,40.71057056,2174,New York,city,NY,36,3651000, ,10,8691599
-79.05229973,43.094813,2175,Niagara Falls,city,NY,36,3651055, ,6,48918
-73.4118479,40.70050909,2176,North Amityville,Census Designated Place,NY,36,3651396, ,6,18088
-73.32507158,40.73105892,2177,North Babylon,Census Designated Place,NY,36,3651440, ,6,17968
-73.26710175,40.7624225,2178,North Bay Shore,Census Designated Place,NY,36,3651495, ,6,19073
-73.53901976,40.69035284,2179,North Bellmore,Census Designated Place,NY,36,3651517, ,6,20311
-72.94569215,40.78681746,2180,North Bellport,Census Designated Place,NY,36,3651528, ,6,12060
-73.3848525,40.70538209,2181,North Lindenhurst,Census Designated Place,NY,36,3653198, ,6,11913
-73.46784483,40.70308493,2182,North Massapequa,Census Designated Place,NY,36,3653253, ,6,18220
-73.56149879,40.68705851,2183,North Merrick,Census Designated Place,NY,36,3653264, ,6,12487
-73.68766195,40.74603349,2184,North New Hyde Park,Census Designated Place,NY,36,3653275, ,6,15263
-78.86378459,43.04650391,2185,North Tonawanda,city,NY,36,3653682, ,6,30846
-73.70765712,40.6840042,2186,North Valley Stream,Census Designated Place,NY,36,3653748, ,6,17641
-73.5194325,40.69942209,2187,North Wantagh,Census Designated Place,NY,36,3653792, ,6,12241
-73.638576,40.63092079,2188,Oceanside,Census Designated Place,NY,36,3654441, ,6,32403
-75.49042185,44.69246718,2189,Ogdensburg,city,NY,36,3654485, ,6,11267
-78.43214267,42.08185944,2190,Olean,city,NY,36,3654716, ,6,13994
-75.66210145,43.07693042,2191,Oneida,city,NY,36,3654837, ,6,11054
-75.06661734,42.45511436,2192,Oneonta,city,NY,36,3654881, ,6,13639
-73.85808889,41.16485095,2193,Ossining,village,NY,36,3655530, ,6,27009
-76.48812421,43.45719273,2194,Oswego,city,NY,36,3655574, ,6,18410
-73.01179225,40.76065533,2195,Patchogue,village,NY,36,3656660, ,6,12474
-74.00473955,41.06153341,2196,Pearl River,Census Designated Place,NY,36,3656902, ,6,16443
-73.91759859,41.28900561,2197,Peekskill,city,NY,36,3656979, ,6,24372
-73.47317762,40.78325464,2198,Plainview,Census Designated Place,NY,36,3658442, ,6,26445
-73.46037399,44.69340643,2199,Plattsburgh,city,NY,36,3658574, ,6,19946
-73.66824134,41.00559418,2200,Port Chester,village,NY,36,3659223, ,6,30524
-73.67621008,40.82607019,2201,Port Washington,Census Designated Place,NY,36,3659520, ,6,16341
-73.92104759,41.69492147,2202,Poughkeepsie,city,NY,36,3659641, ,6,32485
-72.89225241,40.89470342,2203,Ridge,Census Designated Place,NY,36,3661665, ,6,13492
-72.67516277,40.94701152,2204,Riverhead,Census Designated Place,NY,36,3661973, ,6,13705
-77.58796144,43.165327,2205,Rochester,city,NY,36,3663000, ,8,210249
-73.63821741,40.66439198,2206,Rockville Centre,village,NY,36,3663264, ,6,25066
-72.9363966,40.93571179,2207,Rocky Point,Census Designated Place,NY,36,3663319, ,6,14400
-75.45259528,43.21437758,2208,Rome,city,NY,36,3663418, ,6,33530
-73.1294915,40.80877354,2209,Ronkonkoma,Census Designated Place,NY,36,3663473, ,6,18905
-73.58373914,40.67972149,2210,Roosevelt,Census Designated Place,NY,36,3663506, ,6,16823
-73.95375657,42.77857512,2211,Rotterdam,Census Designated Place,NY,36,3663924, ,6,20654
-73.68872655,40.96957899,2212,Rye,city,NY,36,3664309, ,6,16215
-73.15208064,40.87610675,2213,St. James,Census Designated Place,NY,36,3664584, ,6,13702
-73.56046913,40.74534611,2214,Salisbury,Census Designated Place,NY,36,3664842, ,6,12832
-73.77750839,43.0674273,2215,Saratoga Springs,city,NY,36,3665255, ,6,28133
-73.0840194,40.74813877,2216,Sayville,Census Designated Place,NY,36,3665409, ,6,17050
-73.77746405,40.99982164,2217,Scarsdale,village,NY,36,3665431, ,6,17623
-73.92755908,42.80251944,2218,Schenectady,city,NY,36,3665508, ,7,67639
-73.49212904,40.66877318,2219,Seaford,Census Designated Place,NY,36,3666058, ,6,15219
-73.04617658,40.86999925,2220,Selden,Census Designated Place,NY,36,3666212, ,6,19602
-73.10069334,40.92815818,2221,Setauket-East Setauket,Census Designated Place,NY,36,3666481, ,6,15445
-72.87458586,40.79719282,2222,Shirley,Census Designated Place,NY,36,3667070, ,6,26121
-73.2195655,40.84573902,2223,Smithtown,Census Designated Place,NY,36,3667851, ,6,26761
-73.44714324,40.71747105,2224,South Farmingdale,Census Designated Place,NY,36,3669001, ,6,14646
-74.04864669,41.11518245,2225,Spring Valley,village,NY,36,3670420, ,6,33245
-73.13872723,40.91340679,2226,Stony Brook,Census Designated Place,NY,36,3671608, ,6,13747
-73.9903415,41.23058958,2227,Stony Point,Census Designated Place,NY,36,3671663, ,6,12175
-74.14207464,41.11386376,2228,Suffern,village,NY,36,3671894, ,6,11110
-73.50202697,40.81568431,2229,Syosset,Census Designated Place,NY,36,3672554, ,6,19167
-76.14376712,43.04092328,2230,Syracuse,city,NY,36,3673000, ,8,146839
-73.85598866,41.06705242,2231,Tarrytown,village,NY,36,3673176, ,6,11726
-73.0491433,40.9090411,2232,Terryville,Census Designated Place,NY,36,3673352, ,6,11969
-78.88321628,43.00845536,2233,Tonawanda,city,NY,36,3674166, ,6,14924
-78.86948127,43.02735052,2234,Tonawanda,Census Designated Place,NY,36,3674183, ,7,57701
-73.67513103,42.73546382,2235,Troy,city,NY,36,3675484, ,7,51310
-73.59089421,40.70199251,2236,Uniondale,Census Designated Place,NY,36,3676089, ,6,25673
-75.22610898,43.09608147,2237,Utica,city,NY,36,3676540, ,7,64252
-73.70410037,40.66496644,2238,Valley Stream,village,NY,36,3676705, ,6,38531
-73.51010726,40.67127842,2239,Wantagh,Census Designated Place,NY,36,3678146, ,6,19048
-75.90946324,43.97341712,2240,Watertown,city,NY,36,3678608, ,6,27064
-73.7067215,42.72192636,2241,Watervliet,city,NY,36,3678674, ,6,10568
-73.362771,40.72302163,2242,West Babylon,Census Designated Place,NY,36,3679246, ,6,42980
-73.591855,40.75684745,2243,Westbury,village,NY,36,3679444, ,6,15228
-73.98838425,41.2063014,2244,West Haverstraw,village,NY,36,3680203, ,6,10406
-73.65074224,40.69585821,2245,West Hempstead,Census Designated Place,NY,36,3680225, ,6,19484
-73.29708445,40.71138015,2246,West Islip,Census Designated Place,NY,36,3680302, ,6,28371
-78.8009519,42.85001989,2247,West Seneca,Census Designated Place,NY,36,3680907, ,6,45191
-73.7548187,41.02204597,2248,White Plains,city,NY,36,3681677, ,7,58940
-74.10041445,41.32842028,2249,Woodbury,village,NY,36,3682750, ,6,11034
-73.71551988,40.63475631,2250,Woodmere,Census Designated Place,NY,36,3682942, ,6,17565
-73.37693387,40.74674512,2251,Wyandanch,Census Designated Place,NY,36,3683294, ,6,12071
-73.89732919,40.93125356,2252,Yonkers,city,NY,36,3684000, ,8,204204
-80.19431696,35.36142601,2253,Albemarle,city,NC,37,3700680, ,6,16134
-78.85869719,35.72640268,2254,Apex,town,NC,37,3701520, ,6,46669
-79.96281888,35.90455705,2255,Archdale,city,NC,37,3701720, ,6,11726
-79.8153615,35.7008108,2256,Asheboro,city,NC,37,3702080, ,6,25480
-82.5654145,35.59368171,2257,Asheville,city,NC,37,3702140, ,7,92066
-81.04050316,35.23796791,2258,Belmont,city,NC,37,3704840, ,6,12397
-81.6685685,36.21080989,2259,Boone,town,NC,37,3707080, ,6,18684
-79.4400015,36.08685801,2260,Burlington,city,NC,37,3709060, ,7,53997
-79.08771531,35.9259052,2261,Carrboro,town,NC,37,3710620, ,6,20970
-78.77733283,35.78511096,2262,Cary,town,NC,37,3710740, ,8,163493
-79.03868763,35.92703144,2263,Chapel Hill,town,NC,37,3711800, ,7,61034
-80.83025506,35.20787423,2264,Charlotte,city,NC,37,3712000, ,9,838742
-78.46465003,35.65122507,2265,Clayton,town,NC,37,3712860, ,6,19102
-80.38608744,36.03186559,2266,Clemmons,village,NC,37,3712960, ,6,20089
-80.58179214,35.41209126,2267,Concord,city,NC,37,3714100, ,7,91091
-80.88556851,35.47384151,2268,Cornelius,town,NC,37,3714700, ,6,29319
-80.8448754,35.49801337,2269,Davidson,town,NC,37,3716400, ,6,13409
-78.88934499,35.99459643,2270,Durham,city,NC,37,3719000, ,8,265510
-79.74235277,36.50233154,2271,Eden,city,NC,37,3720080, ,6,15250
-76.229745,36.29320013,2272,Elizabeth City,city,NC,37,3720580, ,6,17836
-78.8751105,35.05248534,2273,Fayetteville,city,NC,37,3722920, ,8,203211
-78.7971425,35.59001692,2274,Fuquay-Varina,town,NC,37,3725300, ,6,25803
-78.61788065,35.70111446,2275,Garner,town,NC,37,3725480, ,6,28426
-81.2021375,35.26672865,2276,Gastonia,city,NC,37,3725580, ,7,76663
-77.99599753,35.38421611,2277,Goldsboro,city,NC,37,3726880, ,6,36128
-79.40162725,36.0590205,2278,Graham,city,NC,37,3727280, ,6,14447
-79.79931701,36.06740544,2279,Greensboro,city,NC,37,3728000, ,8,286435
-77.37761675,35.59555801,2280,Greenville,city,NC,37,3728080, ,7,91005
-80.672373,35.3033772,2281,Harrisburg,town,NC,37,3729800, ,6,14037
-76.89901884,34.87493377,2282,Havelock,city,NC,37,3730120, ,6,20689
-78.417456,36.33045784,2283,Henderson,city,NC,37,3730660, ,6,14793
-82.45769735,35.32394219,2284,Hendersonville,city,NC,37,3730720, ,6,14792
-81.32296007,35.73901897,2285,Hickory,city,NC,37,3731060, ,6,41354
-80.00116339,35.95409501,2286,High Point,city,NC,37,3731400, ,8,111890
-78.8311991,35.65904742,2287,Holly Springs,town,NC,37,3732260, ,6,34186
-78.961388,34.96860311,2288,Hope Mills,town,NC,37,3732640, ,6,16524
-80.84332664,35.41258542,2289,Huntersville,town,NC,37,3733120, ,7,55879
-80.64629947,35.06670637,2290,Indian Trail,town,NC,37,3733560, ,6,39372
-77.40449426,34.76642536,2291,Jacksonville,city,NC,37,3734200, ,7,72253
-80.63337058,35.47760213,2292,Kannapolis,city,NC,37,3735200, ,6,48479
-80.08672781,36.1076332,2293,Kernersville,town,NC,37,3735600, ,6,24438
-81.34729256,35.23531806,2294,Kings Mountain,city,NC,37,3735880, ,6,10577
-77.606101,35.28449505,2295,Kinston,city,NC,37,3735920, ,6,21407
-78.49609906,35.79233468,2296,Knightdale,town,NC,37,3736080, ,6,15750
-79.4781162,34.75963686,2297,Laurinburg,city,NC,37,3737220, ,6,15903
-78.01010736,34.23692754,2298,Leland,town,NC,37,3737680, ,6,18093
-81.532151,35.90944802,2299,Lenoir,city,NC,37,3737760, ,6,17928
-80.41638752,36.10300519,2300,Lewisville,town,NC,37,3738040, ,6,13398
-80.2556888,35.82600876,2301,Lexington,city,NC,37,3738060, ,6,19355
-81.2370775,35.46642766,2302,Lincolnton,city,NC,37,3738320, ,6,10709
-79.01846233,34.63056384,2303,Lumberton,city,NC,37,3739700, ,6,21278
-80.7100999,35.11952345,2304,Matthews,town,NC,37,3741960, ,6,30147
-79.27281452,36.09004969,2305,Mebane,city,NC,37,3742240, ,6,13512
-80.65369444,35.17813435,2306,Mint Hill,town,NC,37,3743480, ,6,26465
-80.55892566,35.00485995,2307,Monroe,city,NC,37,3743920, ,6,35286
-80.82346729,35.58434249,2308,Mooresville,town,NC,37,3744220, ,6,39752
-81.68422875,35.74239978,2309,Morganton,city,NC,37,3744400, ,6,16890
-78.840645,35.81594282,2310,Morrisville,town,NC,37,3744520, ,6,24073
-80.60810799,36.49981827,2311,Mount Airy,city,NC,37,3744800, ,6,10316
-81.01231051,35.30798637,2312,Mount Holly,city,NC,37,3744960, ,6,15369
-77.84288831,34.29191473,2313,Murraysville,Census Designated Place,NC,37,3745720, ,6,15605
-77.04630202,35.10860635,2314,New Bern,city,NC,37,3746340, ,6,30552
-81.23019018,35.66498946,2315,Newton,city,NC,37,3747000, ,6,13136
-79.46828267,35.1917892,2316,Pinehurst,village,NC,37,3751940, ,6,16005
-77.3228904,34.72024101,2317,Piney Green,Census Designated Place,NC,37,3752260, ,6,15096
-78.63539486,35.78534242,2318,Raleigh,city,NC,37,3755000,State,8,457182
-79.66880095,36.34244177,2319,Reidsville,city,NC,37,3755900, ,6,14221
-77.65115974,36.4511792,2320,Roanoke Rapids,city,NC,37,3756900, ,6,15348
-77.80362759,35.96741065,2321,Rocky Mount,city,NC,37,3757500, ,7,55199
-80.49049526,35.66601398,2322,Salisbury,city,NC,37,3758860, ,6,34646
-79.17729962,35.47549354,2323,Sanford,city,NC,37,3759280, ,6,28910
-81.53909011,35.28983863,2324,Shelby,city,NC,37,3761200, ,6,20345
-78.34848877,35.51481431,2325,Smithfield,town,NC,37,3762520, ,6,10967
-79.4048936,35.19025648,2326,Southern Pines,town,NC,37,3763120, ,6,13868
-78.97841443,35.17263698,2327,Spring Lake,town,NC,37,3764180, ,6,12566
-80.69386425,35.08906871,2328,Stallings,town,NC,37,3764420, ,6,15515
-80.87030937,35.78656005,2329,Statesville,city,NC,37,3764740, ,6,25924
-79.89993312,36.19721174,2330,Summerfield,town,NC,37,3765580, ,6,11082
-77.55639141,35.90427747,2331,Tarboro,town,NC,37,3766700, ,6,10649
-80.08083776,35.88104209,2332,Thomasville,city,NC,37,3767420, ,6,27572
-78.50541801,35.97290957,2333,Wake Forest,town,NC,37,3770540, ,6,38893
-80.754475,34.93894998,2334,Waxhaw,town,NC,37,3771460, ,6,16083
